Qmethod,channelnum,period,deadline,capacity,throughput,utilisation,Queueing Delay,deadlineMissRatio,DMR1,DMR2,DMR3,DMR4,DMR5,DMR6,DMR7,DMR8,DMR9,DMR10,DMR11,DMR12,DMR13,DMR14,DMR15,DMR16,DMR17,DMR18,DMR19,DMR20,DMR21,DMR22,DMR23,DMR24,DMR25,DMR26,DMR27,DMR28,DMR29,DMR30
FCFS,0,5000,3000,4,0.000806667,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,1,5000,3000,3,0.00140627,0.17495,6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,2,5000,3000,2,0.00180593,0.224908,10227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,3,5000,3000,4,0.00260167,0.324375,20107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,4,5000,3000,2,0.00299567,0.373625,29920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,5,5000,3000,4,0.0037784,0.471467,43963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,6,5000,3000,3,0.00436487,0.544775,64305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,7,5000,3000,1,0.004548,0.567667,80044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,8,5000,3000,2,0.00494153,0.616858,106450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,9,5000,3000,2,0.00532167,0.664375,127917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,10,5000,3000,3,0.00587853,0.733983,178552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,11,5000,3000,4,0.0066256,0.827367,274995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,12,5000,3000,3,0.00717213,0.895683,447508,0.00148747,0,0,0,0,0.00462697,0,0,0,0,0,0,0.000694102,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,13,5000,3000,4,0.0075442,0.942192,1775988,0.808471,0.765344,0.772633,0.770354,0.785512,0.784761,0.811776,0.814002,0.804693,0.812801,0.815365,0.808224,0.832222,0.842552,0.869217,0,0,0,0,0,0,0,0,0,0,0
FCFS,14,5000,3000,4,0.00763473,0.953508,3575319,0.878994,0.841553,0.847372,0.853042,0.869238,0.868626,0.878425,0.888416,0.884474,0.889999,0.895388,0.899348,0.912763,0.922464,0.933585,0.940746,0,0,0,0,0,0,0,0,0,0
FCFS,15,5000,3000,3,0.00765233,0.955708,4881878,0.896459,0.849152,0.856601,0.863718,0.875581,0.873802,0.883999,0.893603,0.899275,0.905395,0.911036,0.918551,0.925184,0.938356,0.943081,0.960712,0.961692,0,0,0,0,0,0,0,0,0
FCFS,16,5000,3000,1,0.0076754,0.958592,5475740,0.897133,0.844642,0.857491,0.860113,0.87455,0.87797,0.884604,0.896419,0.896243,0.901133,0.906903,0.918018,0.928265,0.933911,0.950748,0.959762,0.970305,0.961511,0,0,0,0,0,0,0,0
FCFS,17,5000,3000,3,0.00766813,0.957683,6548550,0.899884,0.843903,0.854364,0.854034,0.868983,0.872915,0.879989,0.893909,0.895837,0.902903,0.907102,0.919764,0.92964,0.937898,0.949853,0.963198,0.969171,0.969139,0.974941,0,0,0,0,0,0,0
FCFS,18,5000,3000,1,0.0076666,0.957492,7137097,0.90116,0.838991,0.850854,0.855973,0.8656,0.866213,0.882674,0.891768,0.893174,0.901881,0.905914,0.915193,0.930509,0.938682,0.954605,0.961657,0.9683,0.970227,0.981825,0.98826,0,0,0,0,0,0
FCFS,19,5000,3000,1,0.00768593,0.959908,7760170,0.902551,0.840083,0.849846,0.853552,0.866908,0.870429,0.883665,0.892529,0.89411,0.90046,0.906654,0.91961,0.930762,0.942714,0.953974,0.963752,0.966133,0.970638,0.988296,0.997136,0.991752,0,0,0,0,0
FCFS,20,5000,3000,4,0.007678,0.958917,8759007,0.901492,0.832603,0.841605,0.846134,0.861845,0.867846,0.874186,0.885805,0.894035,0.894825,0.900266,0.909973,0.919355,0.937056,0.948781,0.956496,0.962515,0.968124,0.985389,0.995475,0.998729,0.998905,0,0,0,0
FCFS,21,5000,3000,1,0.00769027,0.96045,9372865,0.903192,0.833692,0.84007,0.84715,0.854859,0.861847,0.875019,0.883158,0.887621,0.897466,0.904592,0.914803,0.931037,0.94051,0.954477,0.95806,0.956497,0.967259,0.978918,0.993379,0.999284,1.00926,0.997083,0,0,0
FCFS,22,5000,3000,4,0.00767767,0.958875,10148165,0.90319,0.819431,0.832106,0.844684,0.854279,0.856256,0.872761,0.878817,0.88516,0.894084,0.899279,0.910095,0.924956,0.935951,0.94548,0.955635,0.960739,0.959687,0.977128,0.990403,0.997463,1.00805,1.00695,0.999215,0,0
FCFS,23,5000,3000,2,0.0076816,0.959367,10632088,0.899627,0.805706,0.815501,0.822647,0.835262,0.830399,0.851295,0.866738,0.866509,0.881055,0.888963,0.901244,0.923167,0.927799,0.94323,0.951116,0.952554,0.964385,0.977763,0.987346,0.99682,1.00924,1.00676,1.00915,0.998308,0
FCFS,24,5000,3000,3,0.00768487,0.959775,11216746,0.90061,0.799275,0.813463,0.816983,0.832408,0.841311,0.850356,0.861479,0.867041,0.872653,0.884923,0.899876,0.911098,0.923574,0.942029,0.9521,0.960408,0.960038,0.985833,0.989381,0.998072,1.00924,1.00667,1.00921,1.00821,0.99879
FCFS,0,5000,2000,4,0.000806667,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,1,5000,2000,3,0.00140607,0.174925,5612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,2,5000,2000,2,0.00180593,0.224908,13162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,3,5000,2000,4,0.00259853,0.323983,17977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,4,5000,2000,2,0.00299907,0.37405,28678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,5,5000,2000,4,0.00378047,0.471725,48634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,6,5000,2000,3,0.0043684,0.545217,66513,0.00176292,0,0,0,0,0,0.00114143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,7,5000,2000,1,0.00455893,0.569033,82626,0.00042836,0,0,0,0,0,1.14143e-05,0,0.0103404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,8,5000,2000,2,0.00494913,0.617808,96110,0,0,0,0,0,0,1.14143e-07,0,0.000103404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,9,5000,2000,2,0.005328,0.665167,128860,0.00144458,0,0,0,0.0115983,0,1.14143e-09,0,1.03404e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,10,5000,2000,3,0.00588633,0.734958,170028,0.00191272,0,0,0.00681231,0.000115983,0,0.0399705,0,1.03404e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,11,5000,2000,4,0.00661693,0.826283,256556,0.0285573,0,0.0159471,0.0312501,0.0630288,0.103261,0.0430126,0.0507327,0.0399668,0.0226124,0,0.0215124,0.0602287,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,12,5000,2000,3,0.00717207,0.895675,452883,0.183023,0.0842134,0.102303,0.13029,0.180564,0.0817137,0.172716,0.341563,0.190582,0.208911,0.0525998,0.0949738,0.354703,0.347068,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,13,5000,2000,4,0.00754187,0.9419,1787339,0.903107,0.862568,0.874475,0.864821,0.879311,0.883298,0.898259,0.915317,0.906117,0.913073,0.90429,0.916571,0.939155,0.947006,0.965887,0,0,0,0,0,0,0,0,0,0,0
FCFS,14,5000,2000,4,0.00762547,0.95235,3565233,0.921343,0.875176,0.882525,0.886691,0.894317,0.896636,0.911508,0.91751,0.923207,0.922867,0.932313,0.948886,0.961402,0.968289,0.979114,0.98802,0,0,0,0,0,0,0,0,0,0
FCFS,15,5000,2000,3,0.00764153,0.954358,4834901,0.926245,0.874173,0.882926,0.887673,0.901258,0.904041,0.915233,0.926987,0.92233,0.934112,0.947352,0.958881,0.964769,0.977845,0.98429,0.995751,0.990803,0,0,0,0,0,0,0,0,0
